Comp_Name	Box_Name	Subtype_NO	BoardIn_NO	Scan_NO	CAD_X	CAD_Y	CAD_Width	CAD_Height	Board_Side	Solder_ThicknessN1_Layer1	Solder_Area_Layer1	Absolute_Height_Layer1	Solder_ThicknessN1_Layer2	Solder_Area_Layer2	Absolute_Height_Layer2	Solder_ThicknessN1_Layer3	Solder_Area_Layer3	Solder_PTH_Filling_PIP_Layer3	Absolute_Height_Layer3	Short_Left1_Layer4	Short_Top1_Layer4	Short_Right1_Layer4	Short_Bottom1_Layer4	Absolute_Height_Layer4	Location_X(pixel)	Location_Y(pixel)	Initial_H	Retry_H	Laser_Height	
C118_2	1	0	1	16	0.000	0.000	0.000	0.000	Bottom	34.1	0.7494	-0.283032	40.8	0.7475	-1.233032	42.6	0.7577	100.0000	-1.708032	-2.183032	12844	9409	-2.183031	-2.183032	-2.183031	
C118_2	1	0	1	17	0.000	0.000	0.000	0.000	Bottom	34.1	0.7522	-0.282614	40.9	0.7418	-1.232614	42.6	0.7573	100.0000	-1.707614	-2.182614	12844	9409	-2.182614	-2.182614	-2.182614	
C118_2	1	0	1	18	0.000	0.000	0.000	0.000	Bottom	34.1	0.7506	-0.282452	40.9	0.7402	-1.232452	42.6	0.7544	100.0000	-1.707452	-2.182452	12844	9409	-2.182452	-2.182452	-2.182452	
C118_2	1	0	1	19	0.000	0.000	0.000	0.000	Bottom	34.2	0.7526	-0.283138	40.9	0.7430	-1.233138	42.3	0.7507	100.0000	-1.708138	-2.183138	12844	9409	-2.183138	-2.183138	-2.183138	
C118_2	1	0	1	20	0.000	0.000	0.000	0.000	Bottom	33.8	0.7522	-0.283334	40.8	0.7259	-1.233334	42.5	0.7598	100.0000	-1.708334	-2.183334	12844	9409	-2.183334	-2.183334	-2.183334	
C118_2	1	0	1	21	0.000	0.000	0.000	0.000	Bottom	34.0	0.7498	-0.283671	40.7	0.7544	-1.233671	42.4	0.7503	100.0000	-1.708671	-2.183671	12844	9409	-2.183671	-2.183671	-2.183671	
C118_2	1	0	1	22	0.000	0.000	0.000	0.000	Bottom	34.0	0.7502	-0.284252	40.7	0.7496	-1.234252	42.5	0.7545	100.0000	-1.709252	-2.184252	12844	9409	-2.184252	-2.184252	-2.184252	
C118_2	1	0	1	23	0.000	0.000	0.000	0.000	Bottom	33.9	0.7454	-0.284486	40.7	0.7422	-1.234486	42.5	0.7553	100.0000	-1.709486	-2.184486	12844	9408	-2.184486	-2.184486	-2.184486	
C118_2	1	0	1	24	0.000	0.000	0.000	0.000	Bottom	34.1	0.7534	-0.284011	40.7	0.7329	-1.234011	42.4	0.7561	100.0000	-1.709011	-2.184011	12844	9408	-2.184011	-2.184011	-2.184011	
C118_2	1	0	1	25	0.000	0.000	0.000	0.000	Bottom	34.1	0.7526	-0.283915	40.8	0.7438	-1.233915	42.3	0.7594	100.0000	-1.708915	-2.183915	12844	9409	-2.183915	-2.183915	-2.183915	
C118_2	1	0	1	26	0.000	0.000	0.000	0.000	Bottom	34.3	0.7506	-0.284900	40.7	0.7373	-1.234900	42.5	0.7602	100.0000	-1.709900	-2.184900	12844	9409	-2.184900	-2.184900	-2.184900	
C118_2	1	0	1	27	0.000	0.000	0.000	0.000	Bottom	34.4	0.7502	-0.284866	40.8	0.7426	-1.234866	42.6	0.7594	100.0000	-1.709866	-2.184866	12844	9409	-2.184866	-2.184866	-2.184866	
C118_2	1	0	1	28	0.000	0.000	0.000	0.000	Bottom	34.6	0.7530	-0.318791	41.2	0.7540	-1.268791	42.2	0.7520	100.0000	-1.743791	-2.218791	12844	9409	-2.218791	-2.218791	-2.218791	
C118_2	1	0	1	29	0.000	0.000	0.000	0.000	Bottom	34.4	0.7522	-0.284913	40.6	0.7349	-1.234913	42.7	0.7557	100.0000	-1.709913	-2.184913	12844	9409	-2.184913	-2.184913	-2.184913	
C118_2	1	0	1	30	0.000	0.000	0.000	0.000	Bottom	34.3	0.7526	-0.285251	40.4	0.7508	-1.235251	42.6	0.7532	100.0000	-1.710251	-2.185251	12844	9409	-2.185252	-2.185251	-2.185252	
C118_2	2	0	1	1	0.000	0.000	0.000	0.000	Bottom	34.0	0.7550	-0.288201	40.5	0.7647	-1.238201	36.6	0.6930	100.0000	-1.713201	-2.188201	12843	9033	-2.188201	-2.188201	-2.188201	
C118_2	2	0	1	2	0.000	0.000	0.000	0.000	Bottom	33.7	0.7506	-0.282713	40.3	0.7622	-1.232713	36.9	0.6945	100.0000	-1.707713	-2.182713	12843	9033	-2.182713	-2.182713	-2.182713	
C118_2	2	0	1	3	0.000	0.000	0.000	0.000	Bottom	33.3	0.7530	-0.283269	40.6	0.7662	-1.233269	36.5	0.6847	100.0000	-1.708269	-2.183269	12843	9033	-2.183269	-2.183269	-2.183269	
C118_2	2	0	1	4	0.000	0.000	0.000	0.000	Bottom	33.9	0.7542	-0.283397	40.3	0.7614	-1.233397	36.6	0.6921	100.0000	-1.708398	-2.183398	12843	9033	-2.183397	-2.183398	-2.183397	
C118_2	2	0	1	5	0.000	0.000	0.000	0.000	Bottom	34.2	0.7546	-0.283022	40.4	0.7614	-1.233022	36.8	0.6945	100.0000	-1.708022	-2.183022	12843	9034	-2.183022	-2.183022	-2.183022	
C118_2	2	0	1	6	0.000	0.000	0.000	0.000	Bottom	34.4	0.7554	-0.318849	40.7	0.7662	-1.268849	36.7	0.6974	100.0000	-1.743849	-2.218849	12843	9034	-2.218849	-2.218849	-2.218849	
C118_2	2	0	1	7	0.000	0.000	0.000	0.000	Bottom	34.0	0.7494	-0.283005	40.3	0.7614	-1.233005	36.8	0.6909	100.0000	-1.708005	-2.183005	12843	9034	-2.183005	-2.183005	-2.183005	
C118_2	2	0	1	8	0.000	0.000	0.000	0.000	Bottom	33.9	0.7482	-0.283231	40.6	0.7638	-1.233231	36.9	0.6962	100.0000	-1.708231	-2.183231	12843	9034	-2.183231	-2.183231	-2.183231	
C118_2	2	0	1	9	0.000	0.000	0.000	0.000	Bottom	34.1	0.7510	-0.283625	40.4	0.7630	-1.233625	36.9	0.6978	100.0000	-1.708624	-2.183625	12843	9034	-2.183625	-2.183625	-2.183625	
C118_2	2	0	1	10	0.000	0.000	0.000	0.000	Bottom	34.2	0.7542	-0.283574	40.3	0.7610	-1.233574	36.9	0.6937	100.0000	-1.708574	-2.183574	12843	9034	-2.183574	-2.183574	-2.183574	
C118_2	2	0	1	11	0.000	0.000	0.000	0.000	Bottom	34.6	0.7544	-0.301046	40.6	0.7648	-1.251046	36.8	0.6939	100.0000	-1.726046	-2.201046	12843	9034	-2.201046	-2.201046	-2.201046	
C118_2	2	0	1	12	0.000	0.000	0.000	0.000	Bottom	34.2	0.7538	-0.284237	40.4	0.7622	-1.234237	36.9	0.6958	100.0000	-1.709237	-2.184237	12843	9034	-2.184237	-2.184237	-2.184237	
C118_2	2	0	1	13	0.000	0.000	0.000	0.000	Bottom	34.2	0.7554	-0.284159	40.5	0.7654	-1.234159	36.9	0.6974	100.0000	-1.709159	-2.184159	12843	9034	-2.184159	-2.184159	-2.184159	
C118_2	2	0	1	14	0.000	0.000	0.000	0.000	Bottom	34.0	0.7518	-0.285035	40.2	0.7597	-1.235035	36.9	0.6929	100.0000	-1.710035	-2.185035	12843	9034	-2.185035	-2.185035	-2.185035	
C118_2	2	0	1	15	0.000	0.000	0.000	0.000	Bottom	34.3	0.7546	-0.283928	40.6	0.7650	-1.233927	37.0	0.6991	100.0000	-1.708928	-2.183928	12843	9034	-2.183928	-2.183928	-2.183928	
C118_2	2	0	1	16	0.000	0.000	0.000	0.000	Bottom	34.3	0.7518	-0.284971	40.7	0.7642	-1.234971	36.9	0.6933	100.0000	-1.709971	-2.184971	12843	9034	-2.184971	-2.184971	-2.184971	
C118_2	2	0	1	17	0.000	0.000	0.000	0.000	Bottom	33.9	0.7542	-0.284558	40.5	0.7646	-1.234558	36.9	0.6954	100.0000	-1.709558	-2.184558	12843	9034	-2.184558	-2.184558	-2.184558	
C118_2	2	0	1	18	0.000	0.000	0.000	0.000	Bottom	34.2	0.7514	-0.284412	40.6	0.7622	-1.234412	36.9	0.6966	100.0000	-1.709412	-2.184412	12843	9034	-2.184412	-2.184412	-2.184412	
C118_2	2	0	1	19	0.000	0.000	0.000	0.000	Bottom	34.2	0.7546	-0.285089	40.2	0.7610	-1.235089	36.9	0.6946	100.0000	-1.710089	-2.185089	12843	9034	-2.185089	-2.185089	-2.185089	
C118_2	2	0	1	20	0.000	0.000	0.000	0.000	Bottom	34.3	0.7542	-0.285289	40.2	0.7598	-1.235289	37.0	0.6962	100.0000	-1.710289	-2.185289	12843	9034	-2.185289	-2.185289	-2.185289	
C118_2	2	0	1	21	0.000	0.000	0.000	0.000	Bottom	34.2	0.7546	-0.285612	40.3	0.7606	-1.235612	37.0	0.6933	100.0000	-1.710612	-2.185612	12843	9034	-2.185612	-2.185612	-2.185612	
C118_2	2	0	1	22	0.000	0.000	0.000	0.000	Bottom	34.1	0.7542	-0.286210	40.6	0.7606	-1.236210	37.0	0.6962	100.0000	-1.711210	-2.186210	12843	9034	-2.186210	-2.186210	-2.186210	
C118_2	2	0	1	23	0.000	0.000	0.000	0.000	Bottom	34.4	0.7554	-0.286441	41.0	0.7651	-1.236441	37.0	0.6888	100.0000	-1.711441	-2.186441	12843	9033	-2.186441	-2.186441	-2.186441	
C118_2	2	0	1	24	0.000	0.000	0.000	0.000	Bottom	34.5	0.7494	-0.285992	41.0	0.7655	-1.235992	36.9	0.6933	100.0000	-1.710992	-2.185992	12843	9033	-2.185992	-2.185992	-2.185992	
C118_2	2	0	1	25	0.000	0.000	0.000	0.000	Bottom	34.4	0.7554	-0.285859	40.4	0.7594	-1.235859	37.1	0.6970	100.0000	-1.710859	-2.185859	12843	9034	-2.185859	-2.185859	-2.185859	
C118_2	2	0	1	26	0.000	0.000	0.000	0.000	Bottom	34.7	0.7534	-0.286857	40.7	0.7602	-1.236857	37.1	0.6925	100.0000	-1.711857	-2.186857	12843	9034	-2.186857	-2.186857	-2.186857	
C118_2	2	0	1	27	0.000	0.000	0.000	0.000	Bottom	34.4	0.7486	-0.286826	41.2	0.7643	-1.236826	37.1	0.6925	100.0000	-1.711826	-2.186826	12843	9034	-2.186826	-2.186826	-2.186826	
C118_2	2	0	1	28	0.000	0.000	0.000	0.000	Bottom	35.0	0.7538	-0.319851	40.9	0.7634	-1.269851	36.8	0.6888	100.0000	-1.744851	-2.219851	12843	9034	-2.219851	-2.219851	-2.219851	
C118_2	2	0	1	29	0.000	0.000	0.000	0.000	Bottom	34.5	0.7546	-0.286896	41.1	0.7643	-1.236896	36.9	0.6921	100.0000	-1.711896	-2.186896	12843	9034	-2.186896	-2.186896	-2.186896	
C118_2	2	0	1	30	0.000	0.000	0.000	0.000	Bottom	34.3	0.7486	-0.287203	40.7	0.7606	-1.237203	37.0	0.6934	100.0000	-1.712203	-2.187203	12843	9034	-2.187203	-2.187203	-2.187203	
C119_1	1	0	1	1	99.700	253.650	1.200	1.200	Bottom	27.8	0.7561	-0.346900	39.5	0.7547	-1.296900	42.6	0.7708	100.0000	-1.771900	-2.246900	8650	5028	-2.246900	-2.246900	-2.246900	
C119_1	1	0	1	2	99.700	253.650	1.200	1.200	Bottom	26.6	0.7534	-0.288681	39.5	0.7618	-1.238681	41.7	0.7668	100.0000	-1.713681	-2.188681	8650	5027	-2.188681	-2.188681	-2.188681	
C119_1	1	0	1	3	99.700	253.650	1.200	1.200	Bottom	27.1	0.7550	-0.317516	39.3	0.7597	-1.267516	41.7	0.7667	100.0000	-1.742516	-2.217516	8650	5027	-2.217516	-2.217516	-2.217516	
C119_1	1	0	1	4	99.700	253.650	1.200	1.200	Bottom	27.1	0.7561	-0.343148	39.4	0.7608	-1.293148	42.4	0.7707	100.0000	-1.768148	-2.243148	8650	5027	-2.243148	-2.243148	-2.243148	
C119_1	1	0	1	5	99.700	253.650	1.200	1.200	Bottom	26.5	0.7554	-0.287868	39.3	0.7610	-1.237868	41.8	0.7705	100.0000	-1.712868	-2.187868	8650	5028	-2.187868	-2.187868	-2.187868	
C119_1	1	0	1	6	99.700	253.650	1.200	1.200	Bottom	28.0	0.7564	-0.367894	39.5	0.7529	-1.317894	42.4	0.7710	100.0000	-1.792894	-2.267894	8650	5028	-2.267894	-2.267894	-2.267894	
C119_1	1	0	1	7	99.700	253.650	1.200	1.200	Bottom	26.8	0.7482	-0.289919	39.5	0.7606	-1.239919	42.0	0.7717	100.0000	-1.714919	-2.189919	8650	5028	-2.189919	-2.189919	-2.189919	
C119_1	1	0	1	8	99.700	253.650	1.200	1.200	Bottom	27.1	0.7558	-0.316325	39.2	0.7536	-1.266325	41.7	0.7597	100.0000	-1.741325	-2.216325	8650	5028	-2.216325	-2.216325	-2.216325	
C119_1	1	0	1	9	99.700	253.650	1.200	1.200	Bottom	27.7	0.7506	-0.352845	39.4	0.7556	-1.302845	42.3	0.7634	100.0000	-1.777845	-2.252845	8650	5028	-2.252845	-2.252845	-2.252845	
C119_1	1	0	1	10	99.700	253.650	1.200	1.200	Bottom	26.8	0.7519	-0.289574	39.6	0.7578	-1.239574	41.9	0.7631	100.0000	-1.714574	-2.189574	8650	5028	-2.189574	-2.189574	-2.189574	
C119_1	1	0	1	11	99.700	253.650	1.200	1.200	Bottom	27.2	0.7553	-0.343258	39.6	0.7551	-1.293258	42.4	0.7674	100.0000	-1.768258	-2.243258	8650	5028	-2.243258	-2.243258	-2.243258	
C119_1	1	0	1	12	99.700	253.650	1.200	1.200	Bottom	26.9	0.7522	-0.321934	39.3	0.7557	-1.271934	42.1	0.7668	100.0000	-1.746934	-2.221934	8650	5028	-2.221934	-2.221934	-2.221934	
C119_1	1	0	1	13	99.700	253.650	1.200	1.200	Bottom	26.6	0.7551	-0.289369	39.6	0.7639	-1.239369	41.8	0.7668	100.0000	-1.714369	-2.189369	8650	5028	-2.189369	-2.189369	-2.189369	
C119_1	1	0	1	14	99.700	253.650	1.200	1.200	Bottom	28.0	0.7565	-0.382942	39.7	0.7547	-1.332942	42.6	0.7687	100.0000	-1.807942	-2.282942	8650	5028	-2.282942	-2.282942	-2.282942	
C119_1	1	0	1	15	99.700	253.650	1.200	1.200	Bottom	26.5	0.7551	-0.290488	39.4	0.7570	-1.240488	41.9	0.7681	100.0000	-1.715488	-2.190488	8650	5028	-2.190488	-2.190488	-2.190488	
C119_1	1	0	1	16	99.700	253.650	1.200	1.200	Bottom	27.1	0.6336	-0.318373	39.3	0.7577	-1.268373	41.7	0.7692	100.0000	-1.743373	-2.218373	8650	5028	-2.218373	-2.218373	-2.218373	
C119_1	1	0	1	17	99.700	253.650	1.200	1.200	Bottom	27.3	0.7553	-0.341210	39.4	0.7567	-1.291210	42.4	0.7695	100.0000	-1.766210	-2.241210	8650	5028	-2.241210	-2.241210	-2.241210	
C119_1	1	0	1	18	99.700	253.650	1.200	1.200	Bottom	26.6	0.7551	-0.290256	39.6	0.7618	-1.240256	41.9	0.7656	100.0000	-1.715256	-2.190256	8650	5028	-2.190256	-2.190256	-2.190256	
C119_1	1	0	1	19	99.700	253.650	1.200	1.200	Bottom	28.2	0.7564	-0.368642	39.8	0.7542	-1.318642	42.5	0.7661	100.0000	-1.793642	-2.268642	8650	5028	-2.268642	-2.268642	-2.268642	
C119_1	1	0	1	20	99.700	253.650	1.200	1.200	Bottom	26.6	0.7551	-0.291395	39.5	0.7574	-1.241395	41.9	0.7631	100.0000	-1.716395	-2.191395	8650	5028	-2.191395	-2.191395	-2.191395	
C119_1	1	0	1	21	99.700	253.650	1.200	1.200	Bottom	27.6	0.7517	-0.344407	39.5	0.7510	-1.294407	42.5	0.7683	100.0000	-1.769407	-2.244407	8650	5028	-2.244407	-2.244407	-2.244407	
C119_1	1	0	1	22	99.700	253.650	1.200	1.200	Bottom	27.8	0.7560	-0.371699	39.9	0.7567	-1.321699	42.6	0.7706	100.0000	-1.796699	-2.271699	8650	5028	-2.271699	-2.271699	-2.271699	
C119_1	1	0	1	23	99.700	253.650	1.200	1.200	Bottom	27.8	0.7561	-0.347520	39.7	0.7503	-1.297520	42.6	0.7671	100.0000	-1.772520	-2.247520	8650	5028	-2.247520	-2.247520	-2.247520	
C119_1	1	0	1	24	99.700	253.650	1.200	1.200	Bottom	27.1	0.7531	-0.292136	39.6	0.7566	-1.242136	42.2	0.7718	100.0000	-1.717136	-2.192136	8650	5028	-2.192136	-2.192136	-2.192136	
C119_1	1	0	1	25	99.700	253.650	1.200	1.200	Bottom	27.2	0.7554	-0.319279	39.5	0.7536	-1.269279	42.0	0.7696	100.0000	-1.744279	-2.219279	8650	5028	-2.219279	-2.219279	-2.219279	
C119_1	1	0	1	26	99.700	253.650	1.200	1.200	Bottom	27.9	0.7561	-0.347551	39.7	0.7535	-1.297551	42.6	0.7658	100.0000	-1.772551	-2.247551	8650	5028	-2.247551	-2.247551	-2.247551	
C119_1	1	0	1	27	99.700	253.650	1.200	1.200	Bottom	27.0	0.7555	-0.292330	39.6	0.7566	-1.242330	42.2	0.7701	100.0000	-1.717330	-2.192330	8650	5028	-2.192330	-2.192330	-2.192330	
C119_1	1	0	1	28	99.700	253.650	1.200	1.200	Bottom	27.7	0.7562	-0.355964	39.6	0.7565	-1.305964	42.7	0.7651	100.0000	-1.780964	-2.255964	8650	5028	-2.255964	-2.255964	-2.255964	
C119_1	1	0	1	29	99.700	253.650	1.200	1.200	Bottom	27.0	0.7531	-0.293245	39.6	0.7480	-1.243245	42.4	0.7710	100.0000	-1.718245	-2.193245	8650	5028	-2.193245	-2.193245	-2.193245	
C119_1	1	0	1	30	99.700	253.650	1.200	1.200	Bottom	27.3	0.7546	-0.321363	39.6	0.7581	-1.271363	42.3	0.7684	100.0000	-1.746363	-2.221363	8650	5028	-2.221363	-2.221363	-2.221363	
C119_1	2	0	1	1	107.200	253.650	1.200	1.200	Bottom	26.3	0.7512	-0.338386	38.6	0.7636	-1.288386	40.4	0.7341	100.0000	-1.763386	-2.238386	8649	4653	-2.238386	-2.238386	-2.238386	
C119_1	2	0	1	2	107.200	253.650	1.200	1.200	Bottom	25.5	0.6493	-0.277393	38.5	0.7662	-1.227393	40.3	0.7269	100.0000	-1.702393	-2.177392	8649	4652	-2.177392	-2.177392	-2.177392	
C119_1	2	0	1	3	107.200	253.650	1.200	1.200	Bottom	26.2	0.6179	-0.307543	38.7	0.7633	-1.257543	40.2	0.7243	100.0000	-1.732543	-2.207543	8649	4652	-2.207543	-2.207543	-2.207543	
C119_1	2	0	1	4	107.200	253.650	1.200	1.200	Bottom	25.9	0.6599	-0.334339	38.5	0.7668	-1.284339	39.9	0.7250	100.0000	-1.759339	-2.234339	8649	4652	-2.234339	-2.234339	-2.234339	
C119_1	2	0	1	5	107.200	253.650	1.200	1.200	Bottom	25.2	0.6834	-0.276495	38.4	0.7662	-1.226495	40.2	0.7224	100.0000	-1.701495	-2.176495	8649	4653	-2.176495	-2.176495	-2.176495	
C119_1	2	0	1	6	107.200	253.650	1.200	1.200	Bottom	26.7	0.7478	-0.360812	38.9	0.7618	-1.310812	40.3	0.7298	100.0000	-1.785812	-2.260812	8649	4653	-2.260812	-2.260812	-2.260812	
C119_1	2	0	1	7	107.200	253.650	1.200	1.200	Bottom	25.8	0.6758	-0.278715	38.7	0.7662	-1.228715	40.3	0.7203	100.0000	-1.703715	-2.178715	8649	4653	-2.178715	-2.178715	-2.178715	
C119_1	2	0	1	8	107.200	253.650	1.200	1.200	Bottom	25.7	0.6130	-0.306342	38.8	0.7657	-1.256342	40.3	0.7186	100.0000	-1.731342	-2.206342	8649	4653	-2.206341	-2.206342	-2.206341	
C119_1	2	0	1	9	107.200	253.650	1.200	1.200	Bottom	26.4	0.7344	-0.344691	38.8	0.7653	-1.294691	40.2	0.7239	100.0000	-1.769691	-2.244691	8649	4653	-2.244691	-2.244691	-2.244691	
C119_1	2	0	1	10	107.200	253.650	1.200	1.200	Bottom	26.1	0.6056	-0.278274	38.6	0.7650	-1.228274	40.2	0.7232	100.0000	-1.703274	-2.178274	8649	4653	-2.178274	-2.178274	-2.178274	
C119_1	2	0	1	11	107.200	253.650	1.200	1.200	Bottom	26.0	0.6366	-0.334409	38.7	0.7652	-1.284409	40.3	0.7181	100.0000	-1.759409	-2.234409	8649	4653	-2.234409	-2.234409	-2.234409	
C119_1	2	0	1	12	107.200	253.650	1.200	1.200	Bottom	26.0	0.6963	-0.312231	38.8	0.7658	-1.262231	40.3	0.7310	100.0000	-1.737231	-2.212231	8649	4653	-2.212231	-2.212231	-2.212231	
C119_1	2	0	1	13	107.200	253.650	1.200	1.200	Bottom	25.5	0.6533	-0.277975	38.4	0.7662	-1.227975	40.1	0.7277	100.0000	-1.702975	-2.177975	8649	4653	-2.177975	-2.177975	-2.177975	
C119_1	2	0	1	14	107.200	253.650	1.200	1.200	Bottom	26.8	0.7456	-0.376543	38.9	0.7612	-1.326543	40.4	0.7280	100.0000	-1.801543	-2.276543	8649	4653	-2.276543	-2.276543	-2.276543	
C119_1	2	0	1	15	107.200	253.650	1.200	1.200	Bottom	25.6	0.6530	-0.279332	38.7	0.7646	-1.229332	40.4	0.7245	100.0000	-1.704332	-2.179332	8649	4653	-2.179332	-2.179332	-2.179332	
C119_1	2	0	1	16	107.200	253.650	1.200	1.200	Bottom	25.8	0.6649	-0.308432	38.9	0.7621	-1.258432	40.3	0.7264	100.0000	-1.733432	-2.208432	8649	4653	-2.208432	-2.208432	-2.208432	
C119_1	2	0	1	17	107.200	253.650	1.200	1.200	Bottom	26.1	0.7335	-0.332590	38.8	0.7660	-1.282590	40.4	0.7369	100.0000	-1.757590	-2.232590	8649	4653	-2.232590	-2.232590	-2.232590	
C119_1	2	0	1	18	107.200	253.650	1.200	1.200	Bottom	25.6	0.6349	-0.278944	38.7	0.7629	-1.228944	40.3	0.7273	100.0000	-1.703944	-2.178944	8649	4653	-2.178944	-2.178944	-2.178944	
C119_1	2	0	1	19	107.200	253.650	1.200	1.200	Bottom	26.6	0.7531	-0.361351	38.9	0.7671	-1.311351	40.4	0.7196	100.0000	-1.786351	-2.261351	8649	4653	-2.261351	-2.261351	-2.261351	
C119_1	2	0	1	20	107.200	253.650	1.200	1.200	Bottom	25.8	0.5831	-0.280010	38.7	0.7646	-1.230010	40.4	0.7228	100.0000	-1.705010	-2.180010	8649	4653	-2.180010	-2.180010	-2.180010	
C119_1	2	0	1	21	107.200	253.650	1.200	1.200	Bottom	26.0	0.7508	-0.336006	38.7	0.7660	-1.286006	40.3	0.7136	100.0000	-1.761006	-2.236006	8649	4653	-2.236006	-2.236006	-2.236006	
C119_1	2	0	1	22	107.200	253.650	1.200	1.200	Bottom	27.0	0.7491	-0.364562	38.9	0.7639	-1.314562	40.3	0.7266	100.0000	-1.789562	-2.264562	8649	4653	-2.264562	-2.264562	-2.264562	
C119_1	2	0	1	23	107.200	253.650	1.200	1.200	Bottom	26.9	0.7544	-0.338884	39.3	0.7653	-1.288884	40.7	0.7259	100.0000	-1.763884	-2.238883	8648	4653	-2.238883	-2.238883	-2.238883	
C119_1	2	0	1	24	107.200	253.650	1.200	1.200	Bottom	26.5	0.6526	-0.280801	39.1	0.7650	-1.230801	40.7	0.7216	100.0000	-1.705801	-2.180801	8649	4652	-2.180801	-2.180801	-2.180801	
C119_1	2	0	1	25	107.200	253.650	1.200	1.200	Bottom	26.3	0.6484	-0.309299	39.2	0.7661	-1.259299	40.8	0.7231	100.0000	-1.734299	-2.209299	8649	4653	-2.209299	-2.209299	-2.209299	
C119_1	2	0	1	26	107.200	253.650	1.200	1.200	Bottom	26.7	0.6411	-0.338784	39.0	0.7661	-1.288784	40.7	0.7185	100.0000	-1.763784	-2.238784	8649	4653	-2.238784	-2.238784	-2.238784	
C119_1	2	0	1	27	107.200	253.650	1.200	1.200	Bottom	25.8	0.6405	-0.280962	38.9	0.7650	-1.230962	40.6	0.7220	100.0000	-1.705962	-2.180962	8649	4653	-2.180962	-2.180962	-2.180962	
C119_1	2	0	1	28	107.200	253.650	1.200	1.200	Bottom	27.0	0.6448	-0.347847	39.1	0.7670	-1.297847	40.6	0.7309	100.0000	-1.772847	-2.247847	8649	4653	-2.247847	-2.247847	-2.247847	
C119_1	2	0	1	29	107.200	253.650	1.200	1.200	Bottom	25.8	0.6951	-0.282010	38.9	0.7662	-1.232010	40.7	0.7261	100.0000	-1.707010	-2.182009	8649	4653	-2.182010	-2.182009	-2.182010	
C119_1	2	0	1	30	107.200	253.650	1.200	1.200	Bottom	27.2	0.6533	-0.311536	39.3	0.7666	-1.261536	40.8	0.7248	100.0000	-1.736536	-2.211536	8649	4653	-2.211536	-2.211536	-2.211536	
C119_2	1	0	1	1	0.000	0.000	0.000	0.000	Bottom	32.7	0.7551	-0.261232	40.7	0.7342	-1.211232	42.1	0.7033	100.0000	-1.686232	-2.161232	12745	6531	-2.161232	-2.161232	-2.161232	
C119_2	1	0	1	2	0.000	0.000	0.000	0.000	Bottom	32.7	0.7551	-0.259010	40.8	0.7456	-1.209010	42.0	0.6996	100.0000	-1.684010	-2.159010	12745	6530	-2.159010	-2.159010	-2.159010	
C119_2	1	0	1	3	0.000	0.000	0.000	0.000	Bottom	32.5	0.7531	-0.258393	40.6	0.7358	-1.208393	42.0	0.6918	100.0000	-1.683393	-2.158393	12745	6530	-2.158393	-2.158393	-2.158393	
C119_2	1	0	1	4	0.000	0.000	0.000	0.000	Bottom	32.7	0.7535	-0.258905	40.7	0.7432	-1.208905	41.9	0.6935	100.0000	-1.683905	-2.158905	12745	6530	-2.158905	-2.158905	-2.158905	
C119_2	1	0	1	5	0.000	0.000	0.000	0.000	Bottom	32.7	0.7551	-0.258601	40.8	0.7415	-1.208601	41.7	0.6881	100.0000	-1.683601	-2.158601	12745	6531	-2.158601	-2.158601	-2.158601	
C119_2	1	0	1	6	0.000	0.000	0.000	0.000	Bottom	32.9	0.7553	-0.278799	41.1	0.7356	-1.228799	41.8	0.6867	100.0000	-1.703799	-2.178799	12745	6531	-2.178799	-2.178799	-2.178799	
C119_2	1	0	1	7	0.000	0.000	0.000	0.000	Bottom	32.8	0.7551	-0.259311	40.7	0.7407	-1.209311	41.9	0.6922	100.0000	-1.684311	-2.159311	12745	6531	-2.159311	-2.159311	-2.159311	
C119_2	1	0	1	8	0.000	0.000	0.000	0.000	Bottom	32.2	0.7515	-0.258724	40.9	0.7395	-1.208724	41.8	0.6873	100.0000	-1.683724	-2.158724	12745	6531	-2.158724	-2.158724	-2.158724	
C119_2	1	0	1	9	0.000	0.000	0.000	0.000	Bottom	32.7	0.7531	-0.260034	40.6	0.7391	-1.210034	41.7	0.6877	100.0000	-1.685034	-2.160034	12745	6531	-2.160034	-2.160034	-2.160034	
C119_2	1	0	1	10	0.000	0.000	0.000	0.000	Bottom	32.7	0.7551	-0.259211	40.8	0.7403	-1.209211	41.7	0.6914	100.0000	-1.684211	-2.159211	12745	6531	-2.159211	-2.159211	-2.159211	
C119_2	1	0	1	11	0.000	0.000	0.000	0.000	Bottom	33.0	0.7548	-0.268597	40.6	0.7388	-1.218597	41.9	0.6903	100.0000	-1.693597	-2.168597	12745	6531	-2.168597	-2.168597	-2.168597	
C119_2	1	0	1	12	0.000	0.000	0.000	0.000	Bottom	32.8	0.7551	-0.260678	40.7	0.7346	-1.210678	41.9	0.6980	100.0000	-1.685678	-2.160677	12745	6531	-2.160677	-2.160677	-2.160677	
C119_2	1	0	1	13	0.000	0.000	0.000	0.000	Bottom	32.9	0.7551	-0.259423	40.9	0.7383	-1.209423	41.6	0.6857	100.0000	-1.684423	-2.159423	12745	6531	-2.159423	-2.159423	-2.159423	
